state,year,month,unemployment_rate,employment,labor_force
Idaho,2025.0,3.0,3.6,969804,1006408
Illinois,2025.0,3.0,4.6,6319068,6624703
Indiana,2025.0,3.0,3.7,3376925,3507325
Iowa,2025.0,3.0,3.6,1673457,1735217
Kansas,2025.0,3.0,3.8,1507009,1566037
Kentucky,2025.0,3.0,4.7,2012385,2112671
Louisiana,2025.0,3.0,4.3,1997929,2087357
Maine,2025.0,3.0,3.3,685054,708694
Maryland,2025.0,3.0,3.7,3115691,3235825
Massachusetts,2025.0,3.0,4.3,3781065,3952593
Michigan,2025.0,3.0,5.3,4795945,5063179
Minnesota,2025.0,3.0,3.6,3053234,3165998
Mississippi,2025.0,3.0,3.9,1245490,1296500
Missouri,2025.0,3.0,4,3034598,3161383
Montana,2025.0,3.0,3.1,558480,576124
Nebraska,2025.0,3.0,2.9,1062387,1094366
Nevada,2025.0,3.0,5.3,1570961,1659140
New Hampshire,2025.0,3.0,3.2,750324,774779
New Jersey,2025.0,3.0,5.1,4649173,4898440
New Mexico,2025.0,3.0,4.1,946550,986996
New York,2025.0,3.0,4.1,9560425,9966391
North Carolina,2025.0,3.0,3.8,5088852,5290074
North Dakota,2025.0,3.0,2.6,418060,429102
Ohio,2025.0,3.0,4.8,5678455,5966660
Oklahoma,2025.0,3.0,3.1,1952232,2014439
Oregon,2025.0,3.0,5,2098979,2209519
Pennsylvania,2025.0,3.0,4.2,6254791,6525771
Rhode Island,2025.0,3.0,4.5,568001,594638
South Carolina,2025.0,3.0,4.2,2482089,2589659
South Dakota,2025.0,3.0,2,480595,490373
Tennessee,2025.0,3.0,3.5,3395421,3518464
Texas,2025.0,3.0,4.1,15188615,15834371
Utah,2025.0,3.0,3.4,1775634,1837999
Vermont,2025.0,3.0,2.6,341993,351166
Virginia,2025.0,3.0,3.3,4392361,4540405
Washington,2025.0,3.0,4.5,3865736,4047126
West Virginia,2025.0,3.0,3.9,750679,780816
Wisconsin,2025.0,3.0,3.2,3026974,3128043
Wyoming,2025.0,3.0,3.2,280482,289805
Alabama,2025.0,4.0,2.9,2307708,2377299
Alaska,2025.0,4.0,4.6,347987,364680
Arizona,2025.0,4.0,4.2,3631479,3792200
Arkansas,2025.0,4.0,3.9,1373085,1429050
California,2025.0,4.0,5.4,18715373,19792412
Colorado,2025.0,4.0,4.2,3129474,3265416
Connecticut,2025.0,4.0,3.8,1866980,1940412
Delaware,2025.0,4.0,4.5,491999,514928
District of Columbia,2025.0,4.0,6.1,389106,414252
Florida,2025.0,4.0,3.7,10704141,11112016
Georgia,2025.0,4.0,3.3,5226447,5407544
Hawaii,2025.0,4.0,2.5,670841,687779
Idaho,2025.0,4.0,3.6,970148,1006555
Illinois,2025.0,4.0,4.5,6311515,6610845
Indiana,2025.0,4.0,3.7,3378536,3507483
Iowa,2025.0,4.0,3.6,1674455,1736357
Kansas,2025.0,4.0,3.8,1508696,1567609
Kentucky,2025.0,4.0,4.7,2014089,2113284
Louisiana,2025.0,4.0,4.3,1997799,2087432
Maine,2025.0,4.0,3.3,684994,708568
Maryland,2025.0,4.0,3.8,3109270,3233050
Massachusetts,2025.0,4.0,4.4,3778406,3951418
Michigan,2025.0,4.0,5.2,4790098,5053176
Minnesota,2025.0,4.0,3.6,3051667,3167062
Mississippi,2025.0,4.0,3.9,1244478,1295155
Missouri,2025.0,4.0,4,3034678,3161876
Montana,2025.0,4.0,3.1,558522,576503
Nebraska,2025.0,4.0,2.9,1063804,1095866
Nevada,2025.0,4.0,5.3,1572870,1660384
New Hampshire,2025.0,4.0,3.2,750410,774917
New Jersey,2025.0,4.0,5.1,4645747,4897988
New Mexico,2025.0,4.0,4.1,946236,986389
New York,2025.0,4.0,4.1,9557556,9966421
North Carolina,2025.0,4.0,3.8,5088805,5289955
North Dakota,2025.0,4.0,2.6,418362,429401
Ohio,2025.0,4.0,4.8,5677148,5961335
Oklahoma,2025.0,4.0,3.1,1953411,2016136
Oregon,2025.0,4.0,5.1,2098869,2211460
Pennsylvania,2025.0,4.0,4.2,6251565,6523912
Rhode Island,2025.0,4.0,4.4,568106,594507
South Carolina,2025.0,4.0,4.2,2483374,2592395
South Dakota,2025.0,4.0,2,480982,490782
Tennessee,2025.0,4.0,3.5,3399252,3522012
Texas,2025.0,4.0,4.1,15198513,15845628
Utah,2025.0,4.0,3.4,1775238,1838168
Vermont,2025.0,4.0,2.6,341175,350363
Virginia,2025.0,4.0,3.3,4386851,4535111
Washington,2025.0,4.0,4.5,3864639,4047911
West Virginia,2025.0,4.0,3.9,749868,780258
Wisconsin,2025.0,4.0,3.2,3022967,3122374
Wyoming,2025.0,4.0,3.2,280040,289328
Alabama,2025.0,5.0,2.9,2306850,2375367
Alaska,2025.0,5.0,4.6,347996,364733
Arizona,2025.0,5.0,4.3,3632526,3794357
Arkansas,2025.0,5.0,4,1373643,1430261
California,2025.0,5.0,5.5,18726458,19810355
Colorado,2025.0,5.0,4.1,3128382,3261371
Connecticut,2025.0,5.0,3.8,1863967,1938120
Delaware,2025.0,5.0,4.5,491833,515273
District of Columbia,2025.0,5.0,6.1,387841,413222
Florida,2025.0,5.0,3.7,10684603,11097235
Georgia,2025.0,5.0,3.3,5227642,5407664
Hawaii,2025.0,5.0,2.4,671013,687381
Idaho,2025.0,5.0,3.6,970305,1006605
Illinois,2025.0,5.0,4.4,6304016,6595687
Indiana,2025.0,5.0,3.7,3378872,3508068
Iowa,2025.0,5.0,3.6,1674469,1736268
Kansas,2025.0,5.0,3.8,1510522,1569404
Kentucky,2025.0,5.0,4.7,2015313,2113717
Louisiana,2025.0,5.0,4.3,1996800,2086561
Maine,2025.0,5.0,3.3,684842,708353
Maryland,2025.0,5.0,4,3106166,3234236
Massachusetts,2025.0,5.0,4.4,3775667,3949636
Michigan,2025.0,5.0,5.1,4783839,5041830
Minnesota,2025.0,5.0,3.7,3050698,3168185
Mississippi,2025.0,5.0,3.9,1244375,1294436
Missouri,2025.0,5.0,4,3035092,3162368
Montana,2025.0,5.0,3.2,558536,576836
Nebraska,2025.0,5.0,2.9,1065162,1097161
Nevada,2025.0,5.0,5.2,1574047,1661117
New Hampshire,2025.0,5.0,3.2,750480,774909
New Jersey,2025.0,5.0,5.2,4641144,4897944
New Mexico,2025.0,5.0,4,945653,985461
New York,2025.0,5.0,4.2,9550397,9966598
North Carolina,2025.0,5.0,3.8,5088160,5289914
North Dakota,2025.0,5.0,2.6,418542,429604
Ohio,2025.0,5.0,4.7,5676324,5954968
Oklahoma,2025.0,5.0,3.1,1954474,2017934
Oregon,2025.0,5.0,5.2,2098940,2213343
Pennsylvania,2025.0,5.0,4.2,6246513,6521592
Rhode Island,2025.0,5.0,4.4,568401,594412
South Carolina,2025.0,5.0,4.3,2483607,2594540
South Dakota,2025.0,5.0,2,481395,491216
Tennessee,2025.0,5.0,3.5,3401988,3524620
Texas,2025.0,5.0,4.1,15206483,15858126
Utah,2025.0,5.0,3.5,1774338,1837840
Vermont,2025.0,5.0,2.6,340516,349680
Virginia,2025.0,5.0,3.3,4382013,4529699
Washington,2025.0,5.0,4.5,3864591,4048701
West Virginia,2025.0,5.0,4,749170,779991
Wisconsin,2025.0,5.0,3.1,3018329,3115700
Wyoming,2025.0,5.0,3.2,279517,288794
Alabama,2025.0,6.0,2.9,2306877,2374605
Alaska,2025.0,6.0,4.6,348007,364769
Arizona,2025.0,6.0,4.3,3634384,3797619
Arkansas,2025.0,6.0,4,1374398,1431816
California,2025.0,6.0,5.5,18727732,19818339
Colorado,2025.0,6.0,4,3128038,3258203
Connecticut,2025.0,6.0,3.9,1861114,1935981
Delaware,2025.0,6.0,4.7,491619,515621
District of Columbia,2025.0,6.0,6.2,386217,411850
Florida,2025.0,6.0,3.8,10664975,11082777
Georgia,2025.0,6.0,3.3,5228833,5408413
Hawaii,2025.0,6.0,2.3,671249,686897
Idaho,2025.0,6.0,3.6,970471,1006770
Illinois,2025.0,6.0,4.3,6297126,6580997
Indiana,2025.0,6.0,3.7,3378935,3509583
Iowa,2025.0,6.0,3.5,1674323,1735617
Kansas,2025.0,6.0,3.7,1512616,1571473
Kentucky,2025.0,6.0,4.6,2016256,2114206
Louisiana,2025.0,6.0,4.3,1996058,2085577
Maine,2025.0,6.0,3.3,684675,708146
Maryland,2025.0,6.0,4.1,3101591,3233598
Massachusetts,2025.0,6.0,4.4,3773516,3948218
Michigan,2025.0,6.0,5,4778495,5031033
Minnesota,2025.0,6.0,3.8,3051074,3170280
Mississippi,2025.0,6.0,3.8,1244759,1294097
Missouri,2025.0,6.0,4,3034869,3162002
Montana,2025.0,6.0,3.2,558513,577151
Nebraska,2025.0,6.0,2.9,1066536,1098372
Nevada,2025.0,6.0,5.2,1575205,1662107
New Hampshire,2025.0,6.0,3.1,750616,774903
New Jersey,2025.0,6.0,5.4,4636881,4899596
New Mexico,2025.0,6.0,4,944989,984485
New York,2025.0,6.0,4.3,9543139,9970634
North Carolina,2025.0,6.0,3.8,5088095,5290942
North Dakota,2025.0,6.0,2.6,418767,429864
Ohio,2025.0,6.0,4.6,5675230,5947621
Oklahoma,2025.0,6.0,3.2,1955614,2020199
Oregon,2025.0,6.0,5.2,2099560,2215494
Pennsylvania,2025.0,6.0,4.3,6241775,6521090
Rhode Island,2025.0,6.0,4.3,568854,594381
South Carolina,2025.0,6.0,4.4,2484039,2597055
South Dakota,2025.0,6.0,2,481893,491756
Tennessee,2025.0,6.0,3.5,3404830,3527455
Texas,2025.0,6.0,4.1,15217038,15875182
Utah,2025.0,6.0,3.5,1773511,1837615
Vermont,2025.0,6.0,2.6,340062,349178
Virginia,2025.0,6.0,3.2,4377782,4524672
Washington,2025.0,6.0,4.5,3864646,4048655
West Virginia,2025.0,6.0,4,748682,780168
Wisconsin,2025.0,6.0,3.1,3013505,3108912
Wyoming,2025.0,6.0,3.2,278994,288285
Alabama,2025.0,7.0,2.8,2308672,2375655
Alaska,2025.0,7.0,4.6,348262,365105
Arizona,2025.0,7.0,4.3,3637554,3802368
Arkansas,2025.0,7.0,4.1,1376249,1434815
California,2025.0,7.0,5.5,18741034,19836296
Colorado,2025.0,7.0,3.9,3128316,3255953
Connecticut,2025.0,7.0,3.9,1858091,1934347
Delaware,2025.0,7.0,4.8,491226,516023
District of Columbia,2025.0,7.0,6.3,384429,410461
Florida,2025.0,7.0,3.9,10648569,11076857
Georgia,2025.0,7.0,3.3,5232967,5413580
Hawaii,2025.0,7.0,2.2,671830,686826
Idaho,2025.0,7.0,3.6,970903,1007286
Illinois,2025.0,7.0,4.3,6287803,6568380
Indiana,2025.0,7.0,3.7,3379458,3510853
Iowa,2025.0,7.0,3.5,1675261,1735819
Kansas,2025.0,7.0,3.7,1515090,1574003
Kentucky,2025.0,7.0,4.6,2017898,2115132
Louisiana,2025.0,7.0,4.3,1998041,2087188
Maine,2025.0,7.0,3.3,684758,708211
Maryland,2025.0,7.0,4.2,3098021,3233639
Massachusetts,2025.0,7.0,4.5,3770113,3946177
Michigan,2025.0,7.0,4.9,4772513,5020617
Minnesota,2025.0,7.0,3.8,3051566,3173356
Mississippi,2025.0,7.0,3.8,1245850,1294461
Missouri,2025.0,7.0,4,3036832,3163431
Montana,2025.0,7.0,3.3,558492,577577
Nebraska,2025.0,7.0,2.9,1068050,1099878
Nevada,2025.0,7.0,5.2,1578450,1665487
New Hampshire,2025.0,7.0,3.1,750878,775092
New Jersey,2025.0,7.0,5.5,4635972,4903658
New Mexico,2025.0,7.0,4,944277,983892
New York,2025.0,7.0,4.4,9545360,9986380
North Carolina,2025.0,7.0,3.9,5090865,5294737
North Dakota,2025.0,7.0,2.6,419357,430490
Ohio,2025.0,7.0,4.5,5675241,5941374
Oklahoma,2025.0,7.0,3.3,1955385,2022048
Oregon,2025.0,7.0,5.3,2100862,2217910
Pennsylvania,2025.0,7.0,4.4,6242778,6526708
Rhode Island,2025.0,7.0,4.2,568923,594146
South Carolina,2025.0,7.0,4.4,2487079,2602867
South Dakota,2025.0,7.0,2,482441,492428
Tennessee,2025.0,7.0,3.5,3408495,3531436
Texas,2025.0,7.0,4.2,15231871,15897795
Utah,2025.0,7.0,3.5,1773376,1838332
Vermont,2025.0,7.0,2.6,339591,348673
Virginia,2025.0,7.0,3.3,4373042,4520733
Washington,2025.0,7.0,4.6,3865717,4050631
West Virginia,2025.0,7.0,4.2,748330,780875
Wisconsin,2025.0,7.0,3,3010287,3104739
Wyoming,2025.0,7.0,3.3,278570,287945
Alabama,2025.0,8.0,2.8,2312475,2378765
Alaska,2025.0,8.0,4.6,348766,365769
Arizona,2025.0,8.0,4.4,3641271,3807590
Arkansas,2025.0,8.0,4.2,1379014,1438959
California,2025.0,8.0,5.5,18753021,19850185
Colorado,2025.0,8.0,3.9,3128576,3254443
Connecticut,2025.0,8.0,4.1,1854884,1933239
Delaware,2025.0,8.0,5,490657,516415
District of Columbia,2025.0,8.0,6.5,382818,409378
Florida,2025.0,8.0,4,10637050,11080810
Georgia,2025.0,8.0,3.4,5238550,5421660
Hawaii,2025.0,8.0,2.1,672423,687027
Idaho,2025.0,8.0,3.6,971510,1008027
Illinois,2025.0,8.0,4.3,6275435,6559231
Indiana,2025.0,8.0,3.7,3380216,3510718
Iowa,2025.0,8.0,3.5,1677105,1737046
Kansas,2025.0,8.0,3.7,1517528,1576650
Kentucky,2025.0,8.0,4.5,2020326,2116407
Louisiana,2025.0,8.0,4.2,2002925,2091807
Maine,2025.0,8.0,3.3,685066,708528
Maryland,2025.0,8.0,4.3,3093784,3231872
Massachusetts,2025.0,8.0,4.5,3764730,3943000
Michigan,2025.0,8.0,4.9,4765514,5011265
Minnesota,2025.0,8.0,3.9,3051316,3176798
Mississippi,2025.0,8.0,3.7,1246963,1294995
Missouri,2025.0,8.0,4,3040355,3166120
Montana,2025.0,8.0,3.4,558413,578036
Nebraska,2025.0,8.0,2.9,1069476,1101540
Nevada,2025.0,8.0,5.2,1583838,1671237
New Hampshire,2025.0,8.0,3.1,751146,775433
New Jersey,2025.0,8.0,5.5,4638766,4909106
New Mexico,2025.0,8.0,4.1,943469,983709
New York,2025.0,8.0,4.5,9558784,10012631
North Carolina,2025.0,8.0,3.9,5096208,5300672
North Dakota,2025.0,8.0,2.6,420285,431457
Ohio,2025.0,8.0,4.4,5675855,5936935
Oklahoma,2025.0,8.0,3.4,1953233,2022719
Oregon,2025.0,8.0,5.3,2102119,2219738
Pennsylvania,2025.0,8.0,4.4,6250378,6537899
Rhode Island,2025.0,8.0,4.3,568334,593565
South Carolina,2025.0,8.0,4.6,2492686,2611841
South Dakota,2025.0,8.0,2.1,482916,493112
Tennessee,2025.0,8.0,3.5,3412562,3536188
Texas,2025.0,8.0,4.2,15247660,15921704
Utah,2025.0,8.0,3.6,1773919,1839933
Vermont,2025.0,8.0,2.6,338975,348063
Virginia,2025.0,8.0,3.3,4367233,4517843
Washington,2025.0,8.0,4.6,3865917,4053622
West Virginia,2025.0,8.0,4.3,748018,781869
Wisconsin,2025.0,8.0,3.1,3009330,3104218
Wyoming,2025.0,8.0,3.3,278299,287825
Alabama,2025.0,9.0,2.8,2317480,2383172
Alaska,2025.0,9.0,4.7,349410,366639
Arizona,2025.0,9.0,4.4,3645026,3812476
Arkansas,2025.0,9.0,4.2,1382354,1443627
California,2025.0,9.0,5.5,18759323,19856618
Colorado,2025.0,9.0,3.8,3128913,3253988
Connecticut,2025.0,9.0,4.2,1852261,1933063
Delaware,2025.0,9.0,5.2,490077,516798
District of Columbia,2025.0,9.0,6.6,381623,408743
Florida,2025.0,9.0,4.2,10632143,11093357
Georgia,2025.0,9.0,3.4,5244301,5430828
Hawaii,2025.0,9.0,2.1,672806,687361
Idaho,2025.0,9.0,3.6,972271,1008929
Illinois,2025.0,9.0,4.5,6262663,6555136
Indiana,2025.0,9.0,3.7,3381357,3509507
Iowa,2025.0,9.0,3.4,1679613,1739237
Kansas,2025.0,9.0,3.8,1519637,1579116
Kentucky,2025.0,9.0,4.5,2023418,2118090
Louisiana,2025.0,9.0,4.2,2009658,2098614
Maine,2025.0,9.0,3.3,685624,709123
Maryland,2025.0,9.0,4.3,3088347,3227159
Massachusetts,2025.0,9.0,4.6,3758602,3939694
Michigan,2025.0,9.0,4.9,4758469,5004120
Minnesota,2025.0,9.0,4.1,3050707,3180407
Mississippi,2025.0,9.0,3.7,1247873,1295547
Missouri,2025.0,9.0,3.9,3044426,3169132
Montana,2025.0,9.0,3.5,558402,578570
Nebraska,2025.0,9.0,2.9,1070692,1103170
Nevada,2025.0,9.0,5.2,1590560,1678448
New Hampshire,2025.0,9.0,3.2,751451,775952
New Jersey,2025.0,9.0,5.5,4644843,4915086
New Mexico,2025.0,9.0,4.2,942770,983988
New York,2025.0,9.0,4.6,9580968,10044581
North Carolina,2025.0,9.0,3.9,5103463,5308050
North Dakota,2025.0,9.0,2.6,421425,432619
Ohio,2025.0,9.0,4.3,5677266,5935238
Oklahoma,2025.0,9.0,3.6,1949931,2022471
Oregon,2025.0,9.0,5.3,2103323,2221014
Pennsylvania,2025.0,9.0,4.4,6263505,6552836
Rhode Island,2025.0,9.0,4.3,567271,592799
South Carolina,2025.0,9.0,4.7,2499995,2622603
South Dakota,2025.0,9.0,2.1,483258,493705
Tennessee,2025.0,9.0,3.5,3416797,3541397
Texas,2025.0,9.0,4.3,15263339,15944844
Utah,2025.0,9.0,3.6,1775127,1842268
Vermont,2025.0,9.0,2.6,338273,347408
Virginia,2025.0,9.0,3.4,4361630,4516628
Washington,2025.0,9.0,4.7,3864958,4056992
West Virginia,2025.0,9.0,4.5,747785,782955
Wisconsin,2025.0,9.0,3.1,3010743,3107251
Wyoming,2025.0,9.0,3.4,278232,287963
Alabama,2025.0,10.0,–,–,–
Alaska,2025.0,10.0,–,–,–
Arizona,2025.0,10.0,–,–,–
Arkansas,2025.0,10.0,–,–,–
California,2025.0,10.0,–,–,–
Colorado,2025.0,10.0,–,–,–
Connecticut,2025.0,10.0,–,–,–
Delaware,2025.0,10.0,–,–,–
District of Columbia,2025.0,10.0,–,–,–
Florida,2025.0,10.0,–,–,–
Georgia,2025.0,10.0,–,–,–
Hawaii,2025.0,10.0,–,–,–
Idaho,2025.0,10.0,–,–,–
Illinois,2025.0,10.0,–,–,–
Indiana,2025.0,10.0,–,–,–
Iowa,2025.0,10.0,–,–,–
Kansas,2025.0,10.0,–,–,–
Kentucky,2025.0,10.0,–,–,–
Louisiana,2025.0,10.0,–,–,–
Maine,2025.0,10.0,–,–,–
Maryland,2025.0,10.0,–,–,–
Massachusetts,2025.0,10.0,–,–,–
Michigan,2025.0,10.0,–,–,–
Minnesota,2025.0,10.0,–,–,–
Mississippi,2025.0,10.0,–,–,–
Missouri,2025.0,10.0,–,–,–
Montana,2025.0,10.0,–,–,–
Nebraska,2025.0,10.0,–,–,–
Nevada,2025.0,10.0,–,–,–
New Hampshire,2025.0,10.0,–,–,–
New Jersey,2025.0,10.0,–,–,–
New Mexico,2025.0,10.0,–,–,–
New York,2025.0,10.0,–,–,–
North Carolina,2025.0,10.0,–,–,–
North Dakota,2025.0,10.0,–,–,–
Ohio,2025.0,10.0,–,–,–
Oklahoma,2025.0,10.0,–,–,–
Oregon,2025.0,10.0,–,–,–
Pennsylvania,2025.0,10.0,–,–,–
Rhode Island,2025.0,10.0,–,–,–
South Carolina,2025.0,10.0,–,–,–
South Dakota,2025.0,10.0,–,–,–
Tennessee,2025.0,10.0,–,–,–
Texas,2025.0,10.0,–,–,–
Utah,2025.0,10.0,–,–,–
Vermont,2025.0,10.0,–,–,–
Virginia,2025.0,10.0,–,–,–
Washington,2025.0,10.0,–,–,–
West Virginia,2025.0,10.0,–,–,–
Wisconsin,2025.0,10.0,–,–,–
Wyoming,2025.0,10.0,–,–,–
Alabama,2025.0,11.0,2.7,2323071,2387873
Alaska,2025.0,11.0,4.8,350172,367709
Arizona,2025.0,11.0,4.4,3648072,3815687
Arkansas,2025.0,11.0,4.3,1386483,1448832
California,2025.0,11.0,5.5,18784718,19878800
Colorado,2025.0,11.0,3.8,3129079,3254030
Connecticut,2025.0,11.0,4.3,1850224,1933758
Delaware,2025.0,11.0,5.3,489510,517116
District of Columbia,2025.0,11.0,6.7,381318,408918
Florida,2025.0,11.0,4.3,10635685,11116493
Georgia,2025.0,11.0,3.5,5251504,5442066
Hawaii,2025.0,11.0,2.2,673012,688042
Idaho,2025.0,11.0,3.6,973272,1010002
Illinois,2025.0,11.0,4.7,6250129,6557672
Indiana,2025.0,11.0,3.5,3382682,3506474
Iowa,2025.0,11.0,3.4,1683618,1743419
Kansas,2025.0,11.0,3.8,1521104,1581114
Kentucky,2025.0,11.0,4.4,2027455,2120091
Louisiana,2025.0,11.0,4.2,2018571,2108081
Maine,2025.0,11.0,3.3,686585,710100
Maryland,2025.0,11.0,4.3,3085091,3222693
Massachusetts,2025.0,11.0,4.7,3751378,3935591
Michigan,2025.0,11.0,5,4750593,4998918
Minnesota,2025.0,11.0,4.2,3048552,3182913
Mississippi,2025.0,11.0,3.7,1248699,1296031
Missouri,2025.0,11.0,3.9,3052606,3175775
Montana,2025.0,11.0,3.6,558628,579266
Nebraska,2025.0,11.0,3,1071633,1104807
Nevada,2025.0,11.0,5.2,1598954,1687305
New Hampshire,2025.0,11.0,3.2,751856,776708
New Jersey,2025.0,11.0,5.4,4655110,4919896
New Mexico,2025.0,11.0,4.3,942478,985100
New York,2025.0,11.0,4.6,9614116,10081101
North Carolina,2025.0,11.0,3.8,5113393,5317047
North Dakota,2025.0,11.0,2.6,422797,433994
Ohio,2025.0,11.0,4.3,5679207,5936926
Oklahoma,2025.0,11.0,3.7,1944795,2020442
Oregon,2025.0,11.0,5.3,2104763,2221743
Pennsylvania,2025.0,11.0,4.4,6283698,6571286
Rhode Island,2025.0,11.0,4.4,565566,591783
South Carolina,2025.0,11.0,4.8,2509065,2635089
South Dakota,2025.0,11.0,2.2,483347,494081
Tennessee,2025.0,11.0,3.6,3420519,3546463
Texas,2025.0,11.0,4.3,15276503,15962121
Utah,2025.0,11.0,3.7,1777045,1845293
Vermont,2025.0,11.0,2.7,337469,346688
Virginia,2025.0,11.0,3.6,4357573,4518582
Washington,2025.0,11.0,4.9,3864610,4062809
West Virginia,2025.0,11.0,4.6,747510,783871
Wisconsin,2025.0,11.0,3.2,3015956,3115444
Wyoming,2025.0,11.0,3.5,278437,288447
Alabama,2025.0,12.0,2.7,2323034,2387810
Alaska,2025.0,12.0,4.8,350140,367671
Arizona,2025.0,12.0,4.4,3647598,3814917
Arkansas,2025.0,12.0,4.3,1386469,1448666
California,2025.0,12.0,5.5,18784867,19878043
Colorado,2025.0,12.0,3.8,3128996,3254073
Connecticut,2025.0,12.0,4.3,1850464,1933851
Delaware,2025.0,12.0,5.3,489559,517069
District of Columbia,2025.0,12.0,6.7,381611,409140
Florida,2025.0,12.0,4.3,10637960,11117284
Georgia,2025.0,12.0,3.5,5251051,5441402
Hawaii,2025.0,12.0,2.2,672906,688037
Idaho,2025.0,12.0,3.6,973241,1009937
Illinois,2025.0,12.0,4.7,6251904,6559867
Indiana,2025.0,12.0,3.5,3382571,3506135
Iowa,2025.0,12.0,3.4,1683893,1743797
Kansas,2025.0,12.0,3.8,1520817,1580822
Kentucky,2025.0,12.0,4.4,2027408,2119991
Louisiana,2025.0,12.0,4.2,2018485,2108050
Maine,2025.0,12.0,3.3,686632,710128
Maryland,2025.0,12.0,4.2,3085252,3221708
Massachusetts,2025.0,12.0,4.7,3751602,3935586
Michigan,2025.0,12.0,5,4750979,4999837
Minnesota,2025.0,12.0,4.2,3048170,3182266
Mississippi,2025.0,12.0,3.7,1248441,1295784
Missouri,2025.0,12.0,3.9,3052214,3175358
Montana,2025.0,12.0,3.6,558664,579238
Nebraska,2025.0,12.0,3,1071496,1104681
Nevada,2025.0,12.0,5.2,1598736,1687017
New Hampshire,2025.0,12.0,3.2,751856,776712
New Jersey,2025.0,12.0,5.4,4655408,4919038
New Mexico,2025.0,12.0,4.3,942718,985342
New York,2025.0,12.0,4.6,9615453,10080281
North Carolina,2025.0,12.0,3.8,5113275,5316660
North Dakota,2025.0,12.0,2.6,422775,433968
Ohio,2025.0,12.0,4.4,5679068,5937500
Oklahoma,2025.0,12.0,3.7,1944648,2020051
Oregon,2025.0,12.0,5.3,2104729,2221552
Pennsylvania,2025.0,12.0,4.4,6283971,6570655
Rhode Island,2025.0,12.0,4.4,565524,591788
South Carolina,2025.0,12.0,4.8,2508825,2634542
South Dakota,2025.0,12.0,2.2,483274,493994
Tennessee,2025.0,12.0,3.6,3419936,3545878
Texas,2025.0,12.0,4.3,15274494,15958627
Utah,2025.0,12.0,3.7,1777068,1845208
Vermont,2025.0,12.0,2.7,337557,346776
Virginia,2025.0,12.0,3.6,4358884,4519825
Washington,2025.0,12.0,4.9,3864562,4062730
West Virginia,2025.0,12.0,4.6,747512,783736
Wisconsin,2025.0,12.0,3.2,3016603,3116196
Wyoming,2025.0,12.0,3.5,278492,288499
Alabama,2026.0,1.0,2.7,2323573,2387630
Alaska,2026.0,1.0,4.8,350955,368676
Arizona,2026.0,1.0,4.5,3642816,3814212
Arkansas,2026.0,1.0,4.4,1387678,1451314
California,2026.0,1.0,5.4,18779302,19861662
Colorado,2026.0,1.0,3.9,3122530,3248790
Connecticut,2026.0,1.0,4.5,1844343,1931253
Delaware,2026.0,1.0,5.4,488290,516219
District of Columbia,2026.0,1.0,6.7,380788,407975
Florida,2026.0,1.0,4.5,10624642,11123760
Georgia,2026.0,1.0,3.5,5252931,5445643
Hawaii,2026.0,1.0,2.2,672737,688022
Idaho,2026.0,1.0,3.7,972725,1009819
Illinois,2026.0,1.0,4.9,6241792,6560516
Indiana,2026.0,1.0,3.4,3385206,3503591
Iowa,2026.0,1.0,3.4,1684471,1743617
Kansas,2026.0,1.0,3.9,1518151,1579509
Kentucky,2026.0,1.0,4.3,2024295,2114539
Louisiana,2026.0,1.0,4.3,2022504,2112820
Maine,2026.0,1.0,3.3,685672,709117
Maryland,2026.0,1.0,4.3,3077782,3214795
Massachusetts,2026.0,1.0,4.7,3740447,3926744
Michigan,2026.0,1.0,5,4741121,4992846
Minnesota,2026.0,1.0,4.4,3038871,3177776
Mississippi,2026.0,1.0,3.6,1246638,1293479
Missouri,2026.0,1.0,3.9,3054650,3177918
Montana,2026.0,1.0,3.6,558332,579463
Nebraska,2026.0,1.0,3,1070984,1104514
Nevada,2026.0,1.0,5.3,1604918,1694200
New Hampshire,2026.0,1.0,3.2,752225,777396
New Jersey,2026.0,1.0,5.2,4663409,4918046
New Mexico,2026.0,1.0,4.5,940851,985170
New York,2026.0,1.0,4.6,9639272,10104607
North Carolina,2026.0,1.0,3.8,5109879,5313331
North Dakota,2026.0,1.0,2.6,423620,434885
Ohio,2026.0,1.0,4.3,5677633,5932407
Oklahoma,2026.0,1.0,3.9,1940673,2018658
Oregon,2026.0,1.0,5.2,2101962,2218136
Pennsylvania,2026.0,1.0,4.3,6300843,6582900
Rhode Island,2026.0,1.0,4.5,564174,590980
South Carolina,2026.0,1.0,4.9,2516208,2646468
South Dakota,2026.0,1.0,2.2,482502,493467
Tennessee,2026.0,1.0,3.5,3416221,3541853
Texas,2026.0,1.0,4.3,15267118,15955231
Utah,2026.0,1.0,3.8,1774870,1844105
Vermont,2026.0,1.0,2.7,336187,345430
Virginia,2026.0,1.0,3.7,4352975,4518567
Washington,2026.0,1.0,5,3860718,4065082
West Virginia,2026.0,1.0,4.6,746354,782645
Wisconsin,2026.0,1.0,3.3,3017753,3121154
Wyoming,2026.0,1.0,3.6,278210,288454
Alabama,2026.0,2.0,2.7,2321473,2386303
Alaska,2026.0,2.0,4.7,351866,369377
Arizona,2026.0,2.0,4.6,3626147,3800678
Arkansas,2026.0,2.0,4.4,1391199,1454561
California,2026.0,2.0,5.4,18756231,19826617
